target,target_role,evaluation_scope,backbone,ranking_method,review_budget,n_folds,mean_recall,std_recall,mean_precision,std_precision,mean_lift,std_lift,mean_captured,mean_total,mean_residual,total_captured,total_dangerous,total_residual
dangerous_undergrading,secondary,per_backbone,vit_l_official_like,expected_grade_only,0.3,5,0.5989010989010989,0.18501289863382964,0.12620320855614972,0.036140792490060365,1.9827309944957006,0.6039403233526501,8.4,14.2,5.8,42,71,29
dangerous_undergrading,secondary,per_backbone,vit_l_official_like,confidence_only,0.3,5,0.5952811893988365,0.14253254414639022,0.12629233511586452,0.03178333597244751,1.9710896946191063,0.4636777392030732,8.4,14.2,5.8,42,71,29
dangerous_undergrading,secondary,per_backbone,vit_l_official_like,entropy_only,0.3,5,0.5266968325791855,0.10255384342267068,0.11131907308377897,0.024441648879365133,1.7446112710818593,0.33489873403998244,7.4,14.2,6.8,37,71,34
dangerous_undergrading,secondary,per_backbone,vit_l_official_like,expected_gap_only,0.3,5,0.35819004524886877,0.11552675124520216,0.07522281639928699,0.023560450547985137,1.1865144659262306,0.38126940284931204,5.0,14.2,9.2,25,71,46
dangerous_undergrading,secondary,per_backbone,vit_l_official_like,learned_logistic,0.4,5,0.9011764705882352,0.09506872400393848,0.1447979797979798,0.03150782581264625,2.2426975638740343,0.23623891164444935,12.8,14.2,1.4,64,71,7
dangerous_undergrading,secondary,per_backbone,vit_l_official_like,gated_severe_prob_mass_only,0.4,5,0.8894117647058823,0.1096076677539023,0.14252525252525253,0.03061633074346175,2.213553178847296,0.273526500115413,12.6,14.2,1.6,63,71,8
dangerous_undergrading,secondary,per_backbone,vit_l_official_like,top2_more_severe_only,0.4,5,0.8783193277310926,0.08196056412966243,0.14025252525252524,0.02720167043401142,2.185908029878618,0.2047410157167798,12.4,14.2,1.8,62,71,9
dangerous_undergrading,secondary,per_backbone,vit_l_official_like,ophagent_combined,0.4,5,0.7969747899159664,0.11979668768753714,0.1266161616161616,0.023989633172371013,1.9836448518801462,0.2998760263410102,11.2,14.2,3.0,56,71,15
dangerous_undergrading,secondary,per_backbone,vit_l_official_like,severe_prob_mass_only,0.4,5,0.7794957983193277,0.12827532223271076,0.12434343434343434,0.025982259297140774,1.9399187250657839,0.31930753409650936,11.0,14.2,3.2,55,71,16
dangerous_undergrading,secondary,per_backbone,vit_l_official_like,expected_grade_only,0.4,5,0.7677310924369748,0.13896654687747206,0.12207070707070707,0.025151692628476104,1.9106406501994737,0.34591211840028496,10.8,14.2,3.4,54,71,17
dangerous_undergrading,secondary,per_backbone,vit_l_official_like,confidence_only,0.4,5,0.7534453781512604,0.14032053453273638,0.11979797979797979,0.025333582031224926,1.8750887021475258,0.34928570346857607,10.6,14.2,3.6,53,71,18
dangerous_undergrading,secondary,per_backbone,vit_l_official_like,margin_only,0.4,5,0.7534453781512604,0.14032053453273638,0.11979797979797979,0.025333582031224926,1.8750887021475258,0.34928570346857607,10.6,14.2,3.6,53,71,18
dangerous_undergrading,secondary,per_backbone,vit_l_official_like,uncertainty_rank_fusion,0.4,5,0.7380607627666451,0.10672588389472445,0.11757575757575758,0.023012104053432916,1.8367981038569272,0.26565844854206777,10.4,14.2,3.8,52,71,19
dangerous_undergrading,secondary,per_backbone,vit_l_official_like,entropy_only,0.4,5,0.7026761473820298,0.09269114007872863,0.11308080808080807,0.026381577934630595,1.7486411954059011,0.2300256476153257,10.0,14.2,4.2,50,71,21
dangerous_undergrading,secondary,per_backbone,vit_l_official_like,expected_gap_only,0.4,5,0.40171945701357464,0.10128997429727711,0.06333333333333332,0.01714700390398799,1.000131290278349,0.2531811055969851,5.6,14.2,8.6,28,71,43
dangerous_undergrading,secondary,per_backbone,vit_l_official_like,learned_logistic,0.5,5,0.9647058823529411,0.052613364176465637,0.12346449422137495,0.02128852051666578,1.9258823529411764,0.10476889835441681,13.6,14.2,0.6,68,71,3
dangerous_undergrading,secondary,per_backbone,vit_l_official_like,gated_severe_prob_mass_only,0.5,5,0.9329411764705883,0.07436001455557874,0.11981145001787204,0.023691630371140988,1.8623529411764708,0.14649556692317373,13.2,14.2,1.0,66,71,5
dangerous_undergrading,secondary,per_backbone,vit_l_official_like,ophagent_combined,0.5,5,0.9304201680672269,0.04526674778368088,0.11982813058501132,0.02467110556804781,1.857440794499618,0.09023058419869052,13.2,14.2,1.0,66,71,5
dangerous_undergrading,secondary,per_backbone,vit_l_official_like,top2_more_severe_only,0.5,5,0.8900840336134455,0.07614530503114049,0.11437358513046587,0.02394288881629231,1.777135217723453,0.1549751118104629,12.6,14.2,1.6,63,71,8
dangerous_undergrading,secondary,per_backbone,vit_l_official_like,expected_grade_only,0.5,5,0.8633613445378151,0.09779649826959155,0.11070386035982367,0.02164942481063804,1.7235370511841102,0.19499613988592085,12.2,14.2,2.0,61,71,10
dangerous_undergrading,secondary,per_backbone,vit_l_official_like,margin_only,0.5,5,0.8633613445378151,0.09779649826959155,0.11070386035982367,0.02164942481063804,1.7235370511841102,0.19499613988592085,12.2,14.2,2.0,61,71,10
dangerous_undergrading,secondary,per_backbone,vit_l_official_like,severe_prob_mass_only,0.5,5,0.8633613445378151,0.09779649826959155,0.11070386035982367,0.02164942481063804,1.7235370511841102,0.19499613988592085,12.2,14.2,2.0,61,71,10
dangerous_undergrading,secondary,per_backbone,vit_l_official_like,confidence_only,0.5,5,0.813781512605042,0.12250705964332514,0.10341445251995711,0.017399228248312387,1.6247211611917494,0.24576781377321869,11.4,14.2,2.8,57,71,14
dangerous_undergrading,secondary,per_backbone,vit_l_official_like,uncertainty_rank_fusion,0.5,5,0.813781512605042,0.12250705964332514,0.10341445251995711,0.017399228248312387,1.6247211611917494,0.24576781377321869,11.4,14.2,2.8,57,71,14
dangerous_undergrading,secondary,per_backbone,vit_l_official_like,entropy_only,0.5,5,0.8055462184873949,0.12571327461059265,0.10341445251995711,0.022568666639498348,1.6081436210847975,0.25122413709727587,11.4,14.2,2.8,57,71,14
dangerous_undergrading,secondary,per_backbone,vit_l_official_like,expected_gap_only,0.5,5,0.4866839043309631,0.07291377269397666,0.06170767306088407,0.009953090873534043,0.9715801845213609,0.14530017982549895,6.8,14.2,7.4,34,71,37
dangerous_undergrading,secondary,pooled_analysis_only,ALL,ophagent_combined,0.05,5,0.2614124740782258,0.05672880809827489,0.3248663101604278,0.06206946647586506,5.196657698461166,1.1270085852799767,21.6,86.0,64.4,108,430,322
dangerous_undergrading,secondary,pooled_analysis_only,ALL,gated_severe_prob_mass_only,0.05,5,0.2549397567546144,0.050510479114079805,0.33101604278074864,0.1124560349278264,5.067378679762285,0.996825926010182,22.0,86.0,64.0,110,430,320
dangerous_undergrading,secondary,pooled_analysis_only,ALL,learned_logistic,0.05,5,0.23964914738948054,0.04767656010371112,0.30089126559714796,0.07056099692331994,4.764220161535029,0.947685705905127,20.0,86.0,66.0,100,430,330
dangerous_undergrading,secondary,pooled_analysis_only,ALL,top2_more_severe_only,0.05,5,0.19853431379256334,0.054233501084413965,0.24367201426024954,0.051718753389055204,3.9466494500392435,1.0790739510589429,16.2,86.0,69.8,81,430,349
dangerous_undergrading,secondary,pooled_analysis_only,ALL,confidence_only,0.05,5,0.17027106847967102,0.03857035610291577,0.21345811051693406,0.051205128348143204,3.384125304298535,0.7602691220607553,14.2,86.0,71.8,71,430,359
dangerous_undergrading,secondary,pooled_analysis_only,ALL,uncertainty_rank_fusion,0.05,5,0.1601387586750152,0.04253927364325829,0.1983957219251337,0.046664372060931734,3.1827440011517547,0.8410998104004161,13.2,86.0,72.8,66,430,364
dangerous_undergrading,secondary,pooled_analysis_only,ALL,expected_gap_only,0.05,5,0.15834862269853414,0.03248509594706649,0.20454545454545453,0.0677596356818118,3.146476472280331,0.6354385671427357,13.6,86.0,72.4,68,430,362
dangerous_undergrading,secondary,pooled_analysis_only,ALL,margin_only,0.05,5,0.14749239977245937,0.043464888359798004,0.1803921568627451,0.038934129424962216,2.931851668296649,0.863569397492728,12.0,86.0,74.0,60,430,370
dangerous_undergrading,secondary,pooled_analysis_only,ALL,entropy_only,0.05,5,0.1297044956709143,0.031972101262969906,0.15953654188948307,0.028659421017492925,2.57889654521268,0.6393881702882924,10.6,86.0,75.4,53,430,377
dangerous_undergrading,secondary,pooled_analysis_only,ALL,expected_grade_only,0.05,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,86.0,0,430,430
dangerous_undergrading,secondary,pooled_analysis_only,ALL,severe_prob_mass_only,0.05,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,86.0,0,430,430
dangerous_undergrading,secondary,pooled_analysis_only,ALL,gated_severe_prob_mass_only,0.1,5,0.43868104608875436,0.0740941628489261,0.2806615776081425,0.076248890216603,4.373268323826396,0.7364292468505828,37.2,86.0,48.8,186,430,244
dangerous_undergrading,secondary,pooled_analysis_only,ALL,learned_logistic,0.1,5,0.4172898082503164,0.05679495857419632,0.2642200632276968,0.05473426083416399,4.160638517452192,0.5697972363510608,35.0,86.0,51.0,175,430,255
dangerous_undergrading,secondary,pooled_analysis_only,ALL,ophagent_combined,0.1,5,0.39694721908486896,0.07145197982162589,0.2535245585627265,0.06675434443913446,3.957436434275235,0.7109045643697507,33.6,86.0,52.4,168,430,262
dangerous_undergrading,secondary,pooled_analysis_only,ALL,top2_more_severe_only,0.1,5,0.3909745114894102,0.06738395988086901,0.2446241036317372,0.039797190715268924,3.8986744846886827,0.6776963938505797,32.4,86.0,53.6,162,430,268
dangerous_undergrading,secondary,pooled_analysis_only,ALL,uncertainty_rank_fusion,0.1,5,0.26762127845477446,0.05277648989750255,0.1720168607191508,0.050149181156133524,2.667948377717612,0.5242142034714299,22.8,86.0,63.2,114,430,316
dangerous_undergrading,secondary,pooled_analysis_only,ALL,confidence_only,0.1,5,0.2638786964598704,0.05425802788296708,0.16899812373094816,0.04816506728218115,2.6307582998491106,0.539705036471099,22.4,86.0,63.6,112,430,318
dangerous_undergrading,secondary,pooled_analysis_only,ALL,expected_gap_only,0.1,5,0.26058359216858884,0.028027396274164253,0.16760505821574526,0.0442529007574569,2.5978759341211957,0.27838772689835933,22.2,86.0,63.8,111,430,319
dangerous_undergrading,secondary,pooled_analysis_only,ALL,margin_only,0.1,5,0.2549092992652849,0.049124641901107505,0.15999665869894877,0.03263245890206718,2.5417860352467447,0.4919016833129753,21.2,86.0,64.8,106,430,324
dangerous_undergrading,secondary,pooled_analysis_only,ALL,entropy_only,0.1,5,0.24583292125802275,0.04261823239937931,0.1554501760608631,0.03480468933075652,2.451042115059329,0.4255453989111196,20.6,86.0,65.4,103,430,327
dangerous_undergrading,secondary,pooled_analysis_only,ALL,expected_grade_only,0.1,5,0.10070182415275727,0.03708338303984935,0.06486107898321639,0.03085199438131528,1.0036945527652497,0.36884769051030714,8.6,86.0,77.4,43,430,387
dangerous_undergrading,secondary,pooled_analysis_only,ALL,severe_prob_mass_only,0.1,5,0.06343365801115106,0.03896584710376534,0.039304495335029686,0.025419183401555787,0.6324931897328391,0.38910661681004544,5.2,86.0,80.8,26,430,404
dangerous_undergrading,secondary,pooled_analysis_only,ALL,gated_severe_prob_mass_only,0.15,5,0.564398586837157,0.07349032682713,0.2405745143042223,0.060226115035049536,3.751753814173287,0.49304198666426946,47.8,86.0,38.2,239,430,191
dangerous_undergrading,secondary,pooled_analysis_only,ALL,learned_logistic,0.15,5,0.5574106469175353,0.05150668671066519,0.23858456911681017,0.05920165440164816,3.7052236810369705,0.34786054417943435,47.4,86.0,38.6,237,430,193
dangerous_undergrading,secondary,pooled_analysis_only,ALL,top2_more_severe_only,0.15,5,0.5263925994911455,0.047577657933464634,0.2235684482153799,0.04756864724132685,3.4991533958732126,0.3233313363515159,44.4,86.0,41.6,222,430,208
dangerous_undergrading,secondary,pooled_analysis_only,ALL,ophagent_combined,0.15,5,0.5069292505806438,0.07060099811318478,0.21438164120980624,0.046218524766439284,3.369931584612144,0.4751013915215032,42.6,86.0,43.4,213,430,217
dangerous_undergrading,secondary,pooled_analysis_only,ALL,uncertainty_rank_fusion,0.15,5,0.37711958405305784,0.05944321004389448,0.16100016092979857,0.04162735637450609,2.5068365078792954,0.39756903745880445,32.0,86.0,54.0,160,430,270
dangerous_undergrading,secondary,pooled_analysis_only,ALL,expected_gap_only,0.15,5,0.37265401556492883,0.026265388644526294,0.1591102257433865,0.036297751660664394,2.477100055130829,0.17926054646585585,31.6,86.0,54.4,158,430,272
dangerous_undergrading,secondary,pooled_analysis_only,ALL,confidence_only,0.15,5,0.35766435252100315,0.05736860098826639,0.15395920302690166,0.043893775764776315,2.3773711372955684,0.38254352816340204,30.6,86.0,55.4,153,430,277
dangerous_undergrading,secondary,pooled_analysis_only,ALL,margin_only,0.15,5,0.345562998217814,0.06145355776644999,0.14793860096669564,0.04226049226382745,2.296980712932031,0.40961390726422353,29.4,86.0,56.6,147,430,283
dangerous_undergrading,secondary,pooled_analysis_only,ALL,entropy_only,0.15,5,0.3429586129744228,0.06807527981801845,0.14587275986481898,0.04098852743222325,2.2798316211753145,0.4546205687936171,29.0,86.0,57.0,145,430,285
dangerous_undergrading,secondary,pooled_analysis_only,ALL,severe_prob_mass_only,0.15,5,0.2862467476360734,0.07315151264134243,0.12179446371033043,0.042858757646031455,1.9027568222707132,0.4867899849559742,24.2,86.0,61.8,121,430,309
dangerous_undergrading,secondary,pooled_analysis_only,ALL,expected_grade_only,0.15,5,0.2834528019764373,0.06374521841744947,0.12082949411692438,0.040185805600671025,1.8841407685090412,0.4242518068236316,24.0,86.0,62.0,120,430,310
dangerous_undergrading,secondary,pooled_analysis_only,ALL,learned_logistic,0.2,5,0.6662921299013795,0.07107423930261678,0.21493452275020225,0.05503694403298127,3.329000011074527,0.3558134277455915,56.8,86.0,29.2,284,430,146
dangerous_undergrading,secondary,pooled_analysis_only,ALL,top2_more_severe_only,0.2,5,0.6499196287159595,0.046091802315571334,0.2089783350131535,0.04987630545070725,3.2471812087288874,0.23117286321628766,55.2,86.0,30.8,276,430,154
dangerous_undergrading,secondary,pooled_analysis_only,ALL,gated_severe_prob_mass_only,0.2,5,0.6444040288292794,0.07576158864922879,0.20736633303816848,0.0533743357469661,3.2196837692875477,0.37954627399567703,54.8,86.0,31.2,274,430,156
dangerous_undergrading,secondary,pooled_analysis_only,ALL,ophagent_combined,0.2,5,0.5915393043637607,0.06159148136784024,0.19074423634941778,0.04764430953954367,2.9554621084920782,0.3078281675262896,50.4,86.0,35.6,252,430,178
dangerous_undergrading,secondary,pooled_analysis_only,ALL,expected_gap_only,0.2,5,0.48674777636657024,0.04934730960557446,0.15519712901103766,0.03262850584579424,2.4319595486879315,0.2474431219150558,41.0,86.0,45.0,205,430,225
dangerous_undergrading,secondary,pooled_analysis_only,ALL,margin_only,0.2,5,0.45614520766084227,0.055469858267181774,0.14681215769010392,0.03714674166140653,2.279040191615004,0.27756009220682915,38.8,86.0,47.2,194,430,236
dangerous_undergrading,secondary,pooled_analysis_only,ALL,uncertainty_rank_fusion,0.2,5,0.45567414568200215,0.06381876685658823,0.14678648832554636,0.039271193565229,2.2767118615387574,0.31938565160601745,38.8,86.0,47.2,194,430,236
dangerous_undergrading,secondary,pooled_analysis_only,ALL,confidence_only,0.2,5,0.4538381979004164,0.06124125777118671,0.14604589640661628,0.038177323274626834,2.267530572567093,0.3064766318496982,38.6,86.0,47.4,193,430,237
dangerous_undergrading,secondary,pooled_analysis_only,ALL,entropy_only,0.2,5,0.4527990204645115,0.04751787697825398,0.1475953368462176,0.04223777287744213,2.262289417010361,0.23752685716481042,39.0,86.0,47.0,195,430,235
dangerous_undergrading,secondary,pooled_analysis_only,ALL,expected_grade_only,0.2,5,0.44311113712983,0.07490725119342574,0.14154479195234573,0.03839969085869891,2.2140173797869482,0.37518200542174646,37.4,86.0,48.6,187,430,243
dangerous_undergrading,secondary,pooled_analysis_only,ALL,severe_prob_mass_only,0.2,5,0.4398762261441592,0.07363497295247007,0.14073633064485264,0.037987945207375494,2.197839550760002,0.3687015638027019,37.2,86.0,48.8,186,430,244
dangerous_undergrading,secondary,pooled_analysis_only,ALL,learned_logistic,0.25,5,0.7552085857384819,0.05347843486820813,0.19504061768799227,0.04895811245053126,3.019045007828338,0.21468620669335442,64.4,86.0,21.6,322,430,108
dangerous_undergrading,secondary,pooled_analysis_only,ALL,top2_more_severe_only,0.25,5,0.7273224954206958,0.06394825765010682,0.18601448099691317,0.04107003733770084,2.90764701669723,0.2574491025460246,61.4,86.0,24.6,307,430,123
dangerous_undergrading,secondary,pooled_analysis_only,ALL,gated_severe_prob_mass_only,0.25,5,0.7219327553136353,0.07229532341320877,0.1859269397074394,0.04680549470542686,2.886009863200399,0.289516605929726,61.4,86.0,24.6,307,430,123
dangerous_undergrading,secondary,pooled_analysis_only,ALL,ophagent_combined,0.25,5,0.677648631017981,0.07850619753638174,0.17498834092577992,0.04527192033485233,2.709025882337882,0.3147521114998791,57.8,86.0,28.2,289,430,141
dangerous_undergrading,secondary,pooled_analysis_only,ALL,expected_gap_only,0.25,5,0.5931722397434817,0.05984125295240723,0.1514753323649478,0.03322140480771847,2.3713758389851263,0.24080581544957938,50.0,86.0,36.0,250,430,180
dangerous_undergrading,secondary,pooled_analysis_only,ALL,severe_prob_mass_only,0.25,5,0.574270854748981,0.08533615428064396,0.14655295319554543,0.03617085184560432,2.295702008117527,0.3413695088311117,48.4,86.0,37.6,242,430,188
dangerous_undergrading,secondary,pooled_analysis_only,ALL,expected_grade_only,0.25,5,0.5672621797193361,0.07864801158780507,0.14475457426950694,0.034901461947470756,2.267680966176867,0.3146409809879273,47.8,86.0,38.2,239,430,191
dangerous_undergrading,secondary,pooled_analysis_only,ALL,margin_only,0.25,5,0.553049071515663,0.05612098208000774,0.14292810920616894,0.03658703250249437,2.210921522790175,0.22518693692079786,47.2,86.0,38.8,236,430,194
dangerous_undergrading,secondary,pooled_analysis_only,ALL,uncertainty_rank_fusion,0.25,5,0.5422720132362919,0.060951951996132146,0.14048718621478723,0.037682153617327525,2.1678132896726914,0.24417409309589042,46.4,86.0,39.6,232,430,198
dangerous_undergrading,secondary,pooled_analysis_only,ALL,confidence_only,0.25,5,0.5404777406298982,0.0645818604091818,0.13926582055461617,0.03545560697159894,2.160659759604027,0.2588578852287014,46.0,86.0,40.0,230,430,200
dangerous_undergrading,secondary,pooled_analysis_only,ALL,entropy_only,0.25,5,0.5300303714659022,0.04813312333617023,0.13747451227931415,0.03730249762325962,2.1188380724117826,0.1925807078582236,45.4,86.0,40.6,227,430,203
dangerous_undergrading,secondary,pooled_analysis_only,ALL,learned_logistic,0.3,5,0.8200721840476424,0.039187262699160674,0.17702506408723778,0.04579732251675683,2.7294482320748856,0.13055665826777937,70.2,86.0,15.8,351,430,79
dangerous_undergrading,secondary,pooled_analysis_only,ALL,top2_more_severe_only,0.3,5,0.7807994497733745,0.06088827494244013,0.166953601244751,0.03886565615847044,2.598831187689478,0.20430418062426814,66.2,86.0,19.8,331,430,99
dangerous_undergrading,secondary,pooled_analysis_only,ALL,gated_severe_prob_mass_only,0.3,5,0.7551806136911308,0.07194364316346868,0.162879738645427,0.044092781344565464,2.5134533666205656,0.2392425533995977,64.6,86.0,21.4,323,430,107
dangerous_undergrading,secondary,pooled_analysis_only,ALL,ophagent_combined,0.3,5,0.7418945724586588,0.08088304131500189,0.15880011443022746,0.03901421119589328,2.469278475293102,0.2695581670923308,63.0,86.0,23.0,315,430,115
dangerous_undergrading,secondary,pooled_analysis_only,ALL,expected_gap_only,0.3,5,0.6682087376362251,0.05917942470226785,0.14276578474351445,0.034050723367759626,2.224104853158682,0.1985779218796261,56.6,86.0,29.4,283,430,147
dangerous_undergrading,secondary,pooled_analysis_only,ALL,expected_grade_only,0.3,5,0.6572356065630217,0.09262595104390407,0.1406392735128185,0.03730917571475734,2.187495940005141,0.30843927768856777,55.8,86.0,30.2,279,430,151
dangerous_undergrading,secondary,pooled_analysis_only,ALL,severe_prob_mass_only,0.3,5,0.6481861152068462,0.0810877470686501,0.1386365162750694,0.03548818423178551,2.157391346264771,0.270251468364648,55.0,86.0,31.0,275,430,155
dangerous_undergrading,secondary,pooled_analysis_only,ALL,margin_only,0.3,5,0.6450673416214885,0.05333062071428883,0.13816335928693846,0.03260527714774119,2.14701630763328,0.17810114497000573,54.8,86.0,31.2,274,430,156
dangerous_undergrading,secondary,pooled_analysis_only,ALL,uncertainty_rank_fusion,0.3,5,0.6250474557763086,0.057017204507416985,0.13412110377140718,0.033591464033410505,2.0803673878918785,0.19009991251869174,53.2,86.0,32.8,266,430,164
